id	team	year	stats_league	is_pitcher	is_new	is_foreign	games_played	plate_appearances	singles	doubles	triples	home_runs	strikeouts	bases_on_balls	runs
4004	hir	2009	npb	false	false	false	84	186	38	4	1	4	24	8	11
1010	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3340	sft	2009	npb	true	false	false	21	80	13	0	0	1	23	6	6
2450	rak	2009	npb	true	false	false	21	131	35	1	0	5	16	11	19
1041	hir	2009	npb	false	false	false	2	2	0	0	0	0	1	0	0
3355	sei	2009	npb	false	false	false	55	100	14	6	3	1	29	2	11
1020	rak	2009	npb	false	false	false	2	5	0	0	0	0	1	0	0
2793	han	2009	npb	false	false	false	1	3	0	0	0	0	1	0	0
1008	hir	2009	npb	true	false	false	19	462	93	0	0	10	55	35	43
1034	yok	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
1035	lot	2009	npb	true	false	false	18	68	18	0	0	0	16	6	10
3141	hir	2009	npb	false	false	false	3	4	0	0	0	0	2	0	0
1036	yom	2009	npb	false	false	false	3	1	0	0	0	0	0	0	0
1037	sei	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1042	nip	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1043	rak	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
2972	rak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1919	han	2009	unknown	false	true	false	0	0	0	0	0	0	0	0	0
3538	yok	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1024	sft	2009	npb	false	false	false	142	595	94	33	10	17	115	28	68
1019	yak	2009	npb	true	false	false	12	242	46	0	0	8	25	22	27
1028	yak	2009	npb	true	false	false	27	183	39	0	0	2	33	17	16
3017	chu	2009	npb	false	false	false	3	1	0	0	0	0	0	0	0
2658	yak	2009	npb	false	false	false	2	2	0	0	0	0	1	0	0
2746	sft	2009	npb	false	false	false	8	6	1	0	0	0	2	0	0
1025	hir	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
2944	hir	2009	unknown	false	true	true	0	0	0	0	0	0	0	0	0
3177	sft	2009	npb	false	false	false	54	149	24	8	0	0	31	5	9
1093	orx	2009	npb	false	false	false	42	67	11	1	0	0	12	5	10
1085	sft	2009	npb	true	false	false	6	33	9	0	0	0	3	6	5
3119	yak	2009	npb	false	false	false	5	5	0	0	0	0	0	1	0
2689	nip	2009	npb	false	false	false	121	549	105	15	1	0	81	49	66
1088	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1089	rak	2009	jindust	false	true	false	0	0	0	0	0	0	0	0	0
3528	hir	2009	npb	true	false	false	2	7	2	0	0	0	1	1	0
2668	yok	2009	npb	false	false	false	40	47	5	4	0	0	10	3	1
3053	orx	2009	npb	true	false	false	58	299	62	0	0	8	55	17	35
2560	chu	2009	npb	false	false	false	96	412	70	25	1	19	60	46	63
1076	yom	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3680	han	2009	unknown	false	true	true	0	0	0	0	0	0	0	0	0
2947	han	2009	npb	false	false	false	17	2	0	0	0	0	0	1	2
2939	sei	2009	npb	true	false	false	23	116	30	1	0	2	12	10	20
1060	yok	2009	npb	true	false	false	12	78	19	0	0	5	7	9	18
1067	yom	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
2700	sft	2009	npb	true	false	false	15	67	15	0	0	3	6	5	12
1071	hir	2009	npb	true	false	false	12	222	51	0	0	4	21	25	38
2858	sei	2009	npb	false	false	false	8	8	2	0	0	0	2	1	1
1062	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2791	orx	2009	npb	true	false	false	2	14	1	0	0	1	3	2	1
1066	nip	2009	npb	true	false	false	9	40	11	0	0	0	6	4	9
2195	yak	2009	npb	false	false	false	29	50	6	0	0	0	13	2	0
2817	lot	2009	npb	false	false	false	21	44	6	2	0	1	11	3	5
3341	sft	2009	npb	true	false	false	44	145	23	0	0	5	25	14	16
1073	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3477	orx	2009	npb	true	false	false	2	19	7	0	0	1	0	5	11
1970	yok	2009	npb	true	false	false	21	589	115	0	0	22	111	29	63
1069	nip	2009	npb	true	false	false	50	198	42	0	0	5	25	15	24
1065	lot	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
4042	yak	2009	npb	false	false	false	116	482	116	11	0	3	52	26	47
1070	sei	2009	jindust	true	true	false	0	0	0	0	0	0	0	0	0
3152	yok	2009	npb	false	false	false	132	554	85	25	2	46	113	55	89
3695	lot	2009	unknown	false	true	true	0	0	0	0	0	0	0	0	0
1103	yak	2009	npb	true	false	false	21	530	94	0	0	13	105	59	60
1105	yom	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3821	sft	2009	npb	false	false	false	83	263	49	7	5	1	32	20	28
1104	nip	2009	npb	false	false	false	15	40	8	0	0	0	12	2	5
2767	orx	2009	npb	false	false	false	35	76	9	0	0	0	16	4	5
3112	orx	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3501	chu	2009	npb	false	false	false	9	11	1	2	0	0	1	2	0
1124	hir	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3399	chu	2009	npb	false	false	false	1	1	0	0	0	0	1	0	0
1128	rak	2009	npb	false	false	false	49	162	32	6	3	1	14	12	15
3462	yom	2009	npb	true	false	false	46	186	30	0	0	2	47	12	11
3795	rak	2009	npb	false	false	false	140	557	91	20	0	24	119	50	56
2631	rak	2009	npb	false	false	false	4	2	1	0	0	0	1	0	0
3050	sei	2009	npb	false	false	false	143	590	54	24	4	46	162	53	90
1131	yak	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
3366	lot	2009	npb	true	false	false	22	616	114	0	0	12	119	35	57
3454	sft	2009	npb	false	false	false	59	154	20	11	0	3	46	14	16
1135	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1136	nip	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
3492	chu	2009	npb	true	false	false	23	582	135	0	0	13	126	46	79
1137	hir	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1139	nip	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1140	sei	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1143	hir	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1145	orx	2009	npb	true	false	false	10	203	41	0	0	9	33	23	32
1148	sei	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
2882	chu	2009	npb	true	false	false	13	44	5	0	0	1	5	6	4
1149	yom	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
2888	sft	2009	npb	false	false	false	58	157	23	8	1	0	29	10	12
2784	nip	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3536	yok	2009	npb	true	false	false	22	369	82	0	0	16	55	33	61
1123	sft	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1158	lot	2009	npb	true	false	false	25	88	23	0	0	2	10	10	15
1157	lot	2009	npb	false	false	false	110	360	63	21	6	3	60	32	45
1121	yom	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1116	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3123	han	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3778	nip	2009	npb	false	false	false	22	4	3	0	0	0	0	0	1
3118	chu	2009	npb	true	false	false	33	198	62	0	0	1	30	10	28
3655	chu	2009	npb	true	false	true	6	29	9	0	0	0	6	4	2
1112	rak	2009	npb	true	false	false	27	521	104	0	0	17	111	47	68
2946	sei	2009	npb	false	false	false	124	556	108	32	0	21	96	55	75
3205	rak	2009	npb	false	false	false	81	205	40	10	1	5	28	21	27
3136	hir	2009	npb	true	false	false	56	239	30	0	0	3	64	24	12
1117	rak	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
1118	lot	2009	npb	true	false	false	2	10	1	0	0	0	3	2	1
1120	hir	2009	npb	false	false	false	5	2	1	0	0	0	1	0	2
3079	yok	2009	npb	false	false	false	54	57	7	2	0	1	6	0	5
1189	sei	2009	jindust	true	true	false	0	0	0	0	0	0	0	0	0
1989	rak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1191	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1187	orx	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3510	yom	2009	npb	true	false	false	17	226	50	0	0	8	39	11	30
2831	yak	2009	npb	false	false	false	17	34	3	1	2	2	5	5	8
3518	han	2009	npb	true	false	false	11	54	14	0	0	1	10	6	6
1192	han	2009	jindies	false	true	false	0	0	0	0	0	0	0	0	0
4041	yok	2009	npb	false	false	false	55	167	21	5	0	1	35	16	10
1193	chu	2009	jindust	false	true	false	0	0	0	0	0	0	0	0	0
2943	sei	2009	npb	false	false	false	9	9	1	0	0	0	4	0	1
2258	yok	2009	npb	false	false	false	121	535	87	27	1	11	63	22	59
1162	orx	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1166	chu	2009	npb	false	false	false	13	16	1	0	0	1	5	1	1
2600	yok	2009	npb	false	false	false	14	13	1	0	0	0	4	0	0
1169	orx	2009	jindies	true	true	false	0	0	0	0	0	0	0	0	0
1170	han	2009	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1171	rak	2009	npb	false	false	false	9	19	1	1	0	0	6	1	1
1172	yom	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3486	rak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1175	sft	2009	npb	true	false	false	2	18	7	0	0	1	2	1	7
1178	orx	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3186	lot	2009	npb	false	false	false	116	522	97	26	6	13	68	36	78
1180	orx	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2650	nip	2009	npb	false	false	false	31	98	20	3	0	1	24	9	7
1173	lot	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1179	yak	2009	jindust	false	true	false	0	0	0	0	0	0	0	0	0
3401	yom	2009	npb	true	false	false	43	193	41	0	0	0	26	16	16
1176	yak	2009	npb	true	false	false	3	21	5	0	0	0	4	3	1
2002	sei	2009	npb	true	false	false	22	517	107	0	0	18	92	48	69
1160	sft	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1239	sei	2009	npb	false	false	false	5	9	0	1	0	0	4	0	0
1244	yom	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
1236	nip	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
3168	yok	2009	npb	false	false	false	105	330	54	20	0	4	54	30	37
2759	sei	2009	npb	false	false	false	38	86	12	4	0	2	14	10	6
1233	lot	2009	npb	true	false	false	7	137	27	0	0	5	23	8	19
3799	orx	2009	npb	false	false	false	79	266	63	9	0	2	29	11	11
3863	lot	2009	npb	false	false	false	105	390	70	22	2	6	70	36	43
1234	sft	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1249	sft	2009	npb	true	false	false	22	621	106	0	0	16	138	39	58
1238	yom	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
2938	sei	2009	npb	true	false	false	52	357	74	0	0	5	64	36	34
1242	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3001	hir	2009	npb	true	false	false	28	752	170	0	0	19	99	67	89
3105	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1992	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1225	sft	2009	npb	true	false	false	13	344	69	0	0	14	73	30	47
1226	orx	2009	npb	false	false	false	88	305	49	16	3	3	61	12	29
1229	nip	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3487	rak	2009	npb	false	false	false	8	8	0	0	0	0	2	0	0
3800	orx	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2950	orx	2009	npb	true	false	false	3	17	3	0	0	2	2	2	5
3473	lot	2009	npb	false	false	false	134	489	61	30	2	24	73	33	62
3824	yom	2009	npb	false	false	false	60	69	8	7	0	2	8	4	2
2384	lot	2009	npb	false	false	false	103	159	20	14	0	3	27	13	19
3004	hir	2009	npb	true	false	false	16	143	34	0	0	1	16	14	19
1245	sft	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1247	lot	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1243	yok	2009	npb	true	false	false	5	58	15	0	0	2	9	2	11
2620	chu	2009	npb	false	false	false	41	71	11	1	0	0	12	4	2
2998	yom	2009	npb	false	false	false	4	5	0	0	0	0	1	0	0
2510	yom	2009	npb	false	false	false	144	589	97	27	1	36	105	56	93
3418	hir	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3632	yom	2009	npb	true	false	true	0	0	0	0	0	0	0	0	0
2035	nip	2009	npb	false	false	false	64	153	33	5	0	3	33	11	13
3396	chu	2009	npb	false	false	false	13	11	2	0	0	0	3	0	0
2644	chu	2009	npb	true	false	false	26	575	127	0	0	20	89	42	71
1204	lot	2009	npb	true	false	false	58	245	48	0	0	3	41	20	19
2698	sft	2009	npb	true	false	false	29	144	24	0	0	7	33	12	21
1206	chu	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1201	yom	2009	npb	true	false	false	68	297	48	2	0	4	101	29	19
3902	chu	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3997	hir	2009	npb	false	false	false	69	88	10	3	0	2	10	11	5
1272	chu	2009	npb	false	false	false	27	31	4	1	0	0	3	1	3
3192	nip	2009	npb	false	false	false	8	16	2	0	0	0	3	0	0
1273	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2669	yok	2009	npb	true	false	false	39	205	46	0	0	2	25	20	22
1274	orx	2009	npb	false	false	false	58	156	25	8	0	1	31	16	15
1255	orx	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1257	lot	2009	jindust	false	true	false	0	0	0	0	0	0	0	0	0
3350	sei	2009	npb	true	false	false	14	87	30	0	0	0	9	10	16
1258	yak	2009	npb	true	false	false	1	4	3	0	0	0	0	1	3
3523	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2992	yok	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
1260	sei	2009	npb	true	false	false	47	182	33	0	0	5	42	21	18
3158	sei	2009	npb	true	false	false	1	5	1	0	0	0	1	0	0
1263	yak	2009	npb	false	false	false	3	4	0	0	0	0	2	0	1
2372	lot	2009	npb	true	false	false	15	337	91	0	0	9	32	28	55
3157	sei	2009	npb	true	false	false	50	243	51	0	0	3	38	22	26
3376	yak	2009	npb	true	false	false	67	302	66	0	0	8	46	14	31
3202	sft	2009	npb	false	false	true	100	373	64	21	1	11	61	32	52
3681	chu	2009	unknown	true	true	true	0	0	0	0	0	0	0	0	0
3697	hir	2009	unknown	false	true	true	0	0	0	0	0	0	0	0	0
3663	han	2009	npb	true	false	true	8	99	27	0	0	2	6	7	18
2483	orx	2009	npb	false	false	false	142	599	66	31	1	40	145	95	82
3674	rak	2009	unknown	true	true	true	0	0	0	0	0	0	0	0	0
3700	yok	2009	unknown	true	true	true	0	0	0	0	0	0	0	0	0
2929	yom	2009	npb	false	false	true	144	600	102	28	0	45	90	39	84
3694	yom	2009	unknown	true	true	true	0	0	0	0	0	0	0	0	0
3372	nip	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
240	sei	2009	npb	false	false	false	46	68	4	4	0	0	30	2	5
251	sft	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3124	han	2009	npb	true	false	false	9	198	49	0	0	5	24	16	29
239	lot	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
3043	sft	2009	npb	true	false	false	25	776	147	0	0	15	213	36	63
2501	yom	2009	npb	false	false	false	105	270	59	9	4	3	43	17	56
2842	hir	2009	npb	false	false	false	4	1	0	0	0	0	1	0	1
245	lot	2009	juniv	true	true	false	0	0	0	0	0	0	0	0	0
248	hir	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
236	nip	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
3779	orx	2009	npb	false	false	false	27	21	3	0	0	0	9	1	11
235	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3494	chu	2009	npb	true	false	false	8	27	2	0	0	0	9	1	1
237	yom	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3591	nip	2009	npb	true	false	true	28	685	117	0	0	22	90	72	65
3880	yak	2009	npb	false	false	false	41	26	0	1	0	0	6	0	0
156	han	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
175	yok	2009	npb	false	false	false	19	58	10	1	0	0	15	4	7
2981	yak	2009	npb	false	false	false	40	53	9	1	0	0	5	4	6
164	rak	2009	npb	false	false	false	85	223	32	13	0	0	40	16	20
2220	hir	2009	npb	false	false	false	108	345	68	18	0	7	44	40	35
169	chu	2009	npb	true	false	false	15	183	32	0	0	2	33	17	14
2538	chu	2009	npb	false	false	false	17	21	3	1	0	0	6	1	1
170	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
173	lot	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3169	orx	2009	npb	false	false	false	123	416	59	24	3	10	73	40	64
183	hir	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
2552	sft	2009	npb	false	false	false	96	369	74	17	0	3	55	22	30
157	orx	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
184	hir	2009	npb	true	false	false	15	279	66	0	0	5	41	20	33
3358	lot	2009	npb	false	false	false	5	7	1	0	0	0	4	1	1
190	han	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
2769	lot	2009	npb	true	false	false	25	679	138	0	0	13	108	41	81
188	lot	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2636	sei	2009	npb	true	false	false	32	127	23	0	0	3	16	13	11
3392	han	2009	npb	false	false	false	13	24	6	1	0	0	4	1	4
2494	orx	2009	npb	false	false	false	92	186	26	6	1	1	31	17	18
2038	sft	2009	npb	true	false	false	21	63	16	0	0	0	11	5	5
3485	rak	2009	npb	false	false	false	82	52	5	1	1	0	11	4	18
2095	han	2009	npb	true	false	false	27	668	145	0	0	9	89	41	60
3417	hir	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2029	orx	2009	npb	true	false	false	34	106	27	0	0	2	14	4	13
2268	sei	2009	npb	false	false	false	41	51	6	0	0	0	10	7	3
171	yok	2009	npb	false	false	false	14	16	2	0	0	0	4	1	1
3187	rak	2009	npb	false	false	true	134	525	118	31	2	12	51	25	62
3383	orx	2009	npb	false	false	false	48	153	26	10	0	5	34	10	19
3069	lot	2009	npb	true	false	true	54	196	40	0	0	2	49	10	15
3648	nip	2009	npb	false	false	true	113	446	75	21	2	16	88	44	41
230	hir	2009	npb	false	false	false	97	318	53	11	0	1	50	23	23
3701	hir	2009	unknown	true	true	true	0	0	0	0	0	0	0	0	0
3167	orx	2009	npb	false	false	false	142	588	127	15	6	2	77	23	68
3530	hir	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3140	hir	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
127	chu	2009	npb	true	false	false	4	56	11	0	0	2	6	2	7
3353	sei	2009	npb	false	false	false	105	432	65	30	1	21	62	31	62
2926	nip	2009	npb	true	false	false	31	211	37	0	0	4	35	18	18
119	sei	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
131	yak	2009	npb	true	false	false	6	118	17	0	0	4	28	8	16
2948	sei	2009	npb	false	false	false	59	143	28	8	1	1	23	6	23
117	yom	2009	npb	false	false	false	144	567	101	24	1	8	98	28	59
2984	yok	2009	npb	true	false	false	26	226	61	0	0	3	25	16	30
2686	yom	2009	npb	false	false	false	7	6	1	0	0	0	3	0	0
113	hir	2009	npb	true	false	false	6	134	17	0	0	4	26	16	13
2251	sft	2009	npb	true	false	false	22	73	21	0	0	1	9	1	11
3408	yak	2009	npb	true	false	false	24	73	19	0	0	0	14	7	6
3499	chu	2009	npb	false	false	false	7	5	0	0	0	0	0	1	1
3082	nip	2009	npb	false	false	false	7	13	0	0	0	1	4	1	1
2833	rak	2009	npb	true	false	false	24	83	15	0	0	0	22	9	6
128	yok	2009	npb	true	false	false	16	122	20	0	0	7	16	6	14
2710	lot	2009	npb	false	false	false	92	381	63	8	0	15	92	44	54
126	lot	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3360	han	2009	npb	false	false	false	17	10	0	0	0	0	2	0	3
3029	han	2009	npb	false	false	false	25	44	5	0	0	0	13	4	2
115	nip	2009	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3406	yom	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3393	chu	2009	npb	true	false	false	8	169	43	0	0	4	23	7	20
118	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3458	lot	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1952	yok	2009	npb	false	false	false	90	208	37	11	0	2	30	13	14
2351	yok	2009	npb	false	false	false	7	6	0	0	0	0	4	0	0
2449	sft	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
109	yom	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
110	chu	2009	npb	true	false	false	17	61	8	0	0	2	10	6	5
111	sei	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2264	yak	2009	npb	false	false	false	25	27	4	2	0	0	4	1	2
3543	yok	2009	npb	false	false	false	25	44	7	0	0	0	13	1	2
3387	han	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3646	hir	2009	npb	true	false	true	55	222	46	0	0	1	43	20	20
3636	hir	2009	npb	false	false	true	110	431	75	18	1	15	74	26	25
3063	rak	2009	npb	false	false	true	39	157	24	7	0	13	40	14	24
2585	han	2009	npb	false	false	false	136	521	93	25	2	8	47	42	57
136	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
153	sft	2009	jindust	true	true	false	0	0	0	0	0	0	0	0	0
98	yom	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
101	yak	2009	jindust	true	true	false	0	0	0	0	0	0	0	0	0
3520	han	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
97	nip	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
2186	sft	2009	npb	false	false	false	87	136	23	8	3	0	23	5	17
2283	yom	2009	npb	false	false	false	31	56	4	2	0	2	12	6	4
3191	nip	2009	npb	false	false	false	97	285	37	14	0	1	49	12	24
103	han	2009	npb	true	false	false	1	6	5	0	0	0	0	1	6
2887	rak	2009	npb	false	false	false	124	482	74	29	6	5	52	42	52
2633	nip	2009	npb	false	false	false	26	53	9	2	0	0	7	1	2
92	lot	2009	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3070	orx	2009	npb	false	false	false	9	18	0	1	0	0	3	0	0
95	nip	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3386	han	2009	npb	true	false	false	3	19	4	0	0	1	5	1	1
93	yom	2009	npb	false	false	false	6	2	0	0	0	0	0	0	0
80	rak	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3039	yok	2009	npb	true	false	false	41	282	53	0	0	4	66	12	26
83	yom	2009	npb	false	false	false	62	80	18	3	1	0	18	4	18
3470	lot	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3390	han	2009	npb	false	false	false	144	605	111	17	6	13	85	68	66
3698	sft	2009	unknown	false	true	true	0	0	0	0	0	0	0	0	0
90	nip	2009	npb	true	false	false	2	8	1	0	0	0	0	1	0
3514	yom	2009	npb	true	false	false	28	213	28	0	0	7	53	16	17
86	yom	2009	npb	true	false	false	13	91	18	0	0	3	11	8	11
2044	yom	2009	npb	true	false	false	50	186	41	0	0	4	49	5	17
3367	lot	2009	npb	false	false	false	45	73	15	2	0	0	13	5	8
69	lot	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
71	sei	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3979	han	2009	npb	false	false	false	68	115	23	7	0	4	16	6	9
73	chu	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2495	yom	2009	npb	false	false	false	120	373	76	17	0	10	43	17	33
75	nip	2009	jindust	true	true	false	0	0	0	0	0	0	0	0	0
2514	sei	2009	npb	true	false	false	11	56	11	0	0	3	11	3	4
77	sft	2009	jhs	false	true	false	0	0	0	0	0	0	0	0	0
2687	nip	2009	npb	true	false	false	58	276	58	0	0	3	53	12	23
78	sft	2009	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3945	chu	2009	npb	false	false	false	86	86	10	4	0	1	11	11	2
66	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1932	han	2009	npb	false	false	false	12	2	0	0	0	0	0	0	4
61	yom	2009	npb	false	false	false	1	1	0	0	0	0	1	0	0
2289	sft	2009	npb	false	false	false	39	158	35	6	1	3	29	6	17
3016	sft	2009	npb	false	false	false	52	152	25	8	1	4	32	4	19
50	sei	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
48	sft	2009	npb	false	false	false	62	215	28	4	0	2	57	16	17
2756	sei	2009	npb	false	false	false	25	43	8	2	0	0	10	1	6
2026	rak	2009	npb	false	false	false	123	449	83	20	1	4	38	29	44
3190	nip	2009	npb	true	false	false	62	269	58	1	0	9	40	19	31
3474	lot	2009	npb	false	false	false	67	139	10	8	0	3	24	20	19
31	yak	2009	npb	true	false	false	5	20	3	0	0	1	4	0	2
3527	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
1928	orx	2009	npb	false	false	false	51	20	2	2	0	0	3	1	10
57	yak	2009	npb	false	false	false	116	182	25	11	2	1	37	7	20
2024	yak	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3097	yak	2009	npb	true	false	false	24	628	124	0	0	13	99	31	54
49	nip	2009	npb	true	false	false	20	493	92	0	0	18	68	19	44
2624	yom	2009	npb	false	false	false	91	311	37	11	0	17	76	30	38
24	nip	2009	npb	true	false	false	19	439	89	0	0	18	61	22	57
3323	yak	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2105	lot	2009	npb	true	false	false	43	127	27	0	0	1	23	16	11
2787	orx	2009	npb	true	false	false	10	70	18	0	0	3	8	3	16
34	nip	2009	npb	false	false	false	74	192	27	5	4	0	49	7	12
35	han	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
3015	chu	2009	npb	true	false	false	54	222	43	0	0	4	48	10	16
3451	sft	2009	npb	true	false	false	20	132	28	0	0	1	31	13	14
3521	han	2009	npb	true	false	false	3	13	1	0	0	0	4	1	0
51	sei	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
2509	nip	2009	npb	false	false	false	108	394	74	19	0	9	74	24	33
3096	yak	2009	npb	true	false	false	1	5	0	0	0	1	0	2	1
46	orx	2009	juniv	false	true	false	0	0	0	0	0	0	0	0	0
53	yom	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3149	yok	2009	npb	false	false	false	33	81	14	3	0	0	23	3	2
3452	sft	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
40	yak	2009	npb	true	false	false	1	16	1	0	0	0	6	1	0
41	yok	2009	npb	true	false	false	10	28	9	0	0	0	2	2	7
42	yok	2009	npb	false	false	false	0	0	0	0	0	0	0	0	0
2806	yom	2009	npb	true	false	false	23	518	111	0	0	16	94	30	63
44	yok	2009	npb	true	false	false	11	90	27	0	0	3	17	9	17
1958	chu	2009	npb	false	false	false	113	384	57	18	0	2	45	39	27
79	sei	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
65	rak	2009	npb	true	false	false	25	726	162	0	0	9	159	54	71
45	chu	2009	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3131	lot	2009	npb	true	false	false	0	0	0	0	0	0	0	0	0
3479	hir	2009	npb	false	false	false	1	1	0	0	0	0	0	0	0
62	chu	2009	npb	false	false	false	17	27	4	0	0	0	3	3	1
